index,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence,2year_rate,10year_rate,30year_rate,buy_signal
395,2023-06-29,49.86000061035156,50.880001068115234,49.75,50.68999862670898,3182900,TSN,3,-0.5910642960476196,51.33527742235688,49.429722348761295,43.68105309034208,-8.664519093432732,20.11161080525674,50.46089782714844,54.07402102152506,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1.0
395,2023-06-29,93.83999633789062,94.3000030517578,93.4000015258789,93.41899871826172,1696000,CAH,3,2.58510726482109,95.70583917070236,80.9109744889656,68.5617757114067,142.1035314344675,23.281671322051867,86.88669891357422,83.9791254679362,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1.0
395,2023-06-29,86.37999725341797,87.2699966430664,85.77999877929688,86.9800033569336,3455100,MCHP,3,2.184255143398474,89.72749059864633,75.22150842479117,58.53889892435308,116.24357189325508,12.382997969622206,80.55007705688476,78.45204620361328,13.539999961853027,630.1023379732571,4.87,3.85,3.92,1.0
395,2023-06-29,108.16999816894533,110.06999969482422,107.86000061035156,109.25,1641800,DTE,3,0.194877914970732,114.94916939035052,106.45548606619244,47.94234136728372,-31.298409478788123,11.866293816054457,109.51929194132488,110.72840054829916,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.9999999
395,2023-06-29,82.62000274658203,83.5,82.51000213623047,83.44999694824219,2120500,APH,3,1.5727033153966516,84.2814338911849,75.6043067704362,61.17609159982063,129.10162630910335,20.07831660431144,78.36743723551432,77.33411013285318,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.9999999
395,2023-06-29,175.4199981689453,176.19000244140625,174.7899932861328,176.0500030517578,2301600,UPS,3,0.5061566291817314,179.637374011612,165.80562830772396,50.84503554042507,111.86572893325346,4.119502368100259,171.87799987792968,176.46641515096027,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.99999964
395,2023-06-29,187.55999755859372,190.0,186.82000732421875,189.9900054931641,1029600,TT,3,3.877019349388149,194.27281424418783,167.73718941792157,60.26459311316773,116.69705878538336,21.05974246274347,176.8447021484375,176.62073135375977,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.9999994
395,2023-06-29,146.24000549316406,146.25,144.10000610351562,145.47000122070312,974500,TTWO,3,3.590451620462374,147.09951305956332,130.46748523145232,67.03638111301242,175.03284383779626,32.37100512827428,137.9446652730306,130.67716598510742,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.9999987
395,2023-06-29,112.31999969482422,114.76000213623048,112.0,114.76000213623048,1304700,SPG,3,1.8246941530377256,116.07515738837137,103.4651609099685,57.58770973894836,123.42037320684376,14.636932893749208,107.33475952148436,107.42717196146648,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.99999833
395,2023-06-29,95.87000274658205,95.9499969482422,94.0199966430664,94.12999725341795,1303000,OMC,3,1.0186288006811708,98.07763104612042,89.81824068849872,53.3150946159489,56.26245095975392,6.65932312242965,92.86737365722657,92.25499483744304,13.539999961853027,630.1023379732571,4.87,3.85,3.92,0.9999981
